"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"58","1554080_at","CNOT9","9125","CCR4-NOT transcription complex subunit 9",0.934343770553214,4.26307114801284,2.96171617929375,0.0062752357275459,0.053281183582007,-2.41405194251739
"59","1554085_at","DDX51","317781","DEAD-box helicase 51",-0.487373079650526,5.05302564868424,-1.83194607011416,0.0779128653827896,0.203517603827442,-4.59314380873699
"60","1554106_at","NBEAL1","65065","neurobeachin like 1",-0.0370460466125841,6.70546944034683,-0.0947141918619368,0.925234977343825,0.954959121285503,-6.1529611490831
"61","1554179_s_at","LYNX1","66004","Ly6/neurotoxin 1",-0.558532294669813,8.16047723397099,-1.50906074607558,0.142793298675088,0.291598946768075,-5.07551779653007
"62","1554195_a_at","C5orf46","389336","chromosome 5 open reading frame 46",0.205236919637063,8.57993998910936,0.265054587729648,0.792962420612355,0.866674420274912,-6.12263728333562
"63","1554240_a_at","ITGAL","3683","integrin subunit alpha L",-0.0354164308735623,4.87576528879177,-0.0744997547548713,0.941157023673128,0.965260471991538,-6.15465579492883
"64","1554242_a_at","COCH","1690","cochlin",-0.975605511470288,7.34146762876835,-1.18412077745124,0.2465927860279,0.406741011355372,-5.48059862520822
"65","1554253_a_at","CERS3","204219","ceramide synthase 3",-0.32781690682287,7.74388605021592,-0.741976967000032,0.464449802249248,0.612146538423101,-5.88742104656824
"66","1554345_a_at","GIN1","54826","gypsy retrotransposon integrase 1",1.11557990325821,4.31523071642747,3.54728038662993,0.00143281015026047,0.0277965169150531,-1.07881236286276
"67","1554414_a_at","OSGIN2","734","oxidative stress induced growth inhibitor family member 2",0.924910399293785,5.78362427342839,2.57681466946572,0.0157000205834362,0.0832711922427466,-3.22773835971491
"68","1554417_s_at","APH1A","51107","aph-1 homolog A, gamma-secretase subunit",0.190981607321301,6.19186553289744,0.512209246153574,0.612631778272409,0.73347132437836,-6.0280393202469
"69","1554450_s_at","MIER3","166968","MIER family member 3",1.24823630390969,5.51128668509431,4.52253592184576,0.000107868698624571,0.0104632637665833,1.29315636771224
"70","1554464_a_at","CRTAP","10491","cartilage associated protein",0.814998437742187,7.8814287504916,2.27549717746432,0.0309527376006346,0.119514108549108,-3.81764720622089
"71","1554470_s_at","ZBTB44","29068","zinc finger and BTB domain containing 44",0.391331404435043,5.27570010243075,1.10618871437871,0.278316575537702,0.439520603322532,-5.56480724398213
"72","1554479_a_at","CARD8","22900","caspase recruitment domain family member 8",0.968718363575871,6.84606605676287,2.06348948588364,0.0487111413429997,0.153850342475949,-4.2033244626458
"73","1554519_at","CD80","941","CD80 molecule",0.38431458295903,3.94063713962528,0.88697799429727,0.382853376074376,0.540845023418262,-5.77329424129685
"74","1554547_at","FAM13C","220965","family with sequence similarity 13 member C",0.678545175674778,5.99939351241312,1.68439071175457,0.103529561726887,0.241425385737594,-4.82288828681942
"75","1554574_a_at","CYB5R3","1727","cytochrome b5 reductase 3",0.255713300019439,7.76492464192546,0.693984821812007,0.493566677563247,0.639494046141541,-5.92091024920297
"76","1554593_s_at","SLC1A6","6511","solute carrier family 1 member 6",-0.501946564132743,4.91414590971509,-0.926308223101375,0.362418630330742,0.522949535965595,-5.73903287270039
"77","1554595_at","SYMPK","8189","symplekin",-0.823151242808718,7.63707244826346,-3.32062676541179,0.0025625111860445,0.0360036390596336,-1.60705252247987
"78","1554609_at","LOC100287896","100287896","uncharacterized LOC100287896",0.150682545888837,4.09582079870026,0.458814216136989,0.650006755619024,0.762459336920089,-6.05350261705105
"79","1554648_a_at","DUOXA1","90527","dual oxidase maturation factor 1",-1.14570995453982,6.6680109722539,-2.0176936427031,0.0535704215139755,0.163713026980229,-4.28313050218429
"80","1554678_s_at","HNRNPDL","9987","heterogeneous nuclear ribonucleoprotein D like",-0.212201285158779,8.2218407971796,-0.536505298859677,0.595963208474224,0.722084656147967,-6.01554423113797
"81","1554703_at","ARHGEF10","9639","Rho guanine nucleotide exchange factor 10",-1.53318527691509,6.94589994678598,-3.96461909827527,0.000479811058993906,0.0183345983451914,-0.0785840328757246
"82","1554726_at","ZNF655","79027","zinc finger protein 655",0.177083525524899,4.5947613897867,0.421627824736642,0.676604685778166,0.783393617941205,-6.06960786015029
"83","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",0.203588811566304,5.74813346895515,0.385907231235447,0.702562264556363,0.803383373933869,-6.0838138568665
"84","1554899_s_at","FCER1G","2207","Fc fragment of IgE receptor Ig",1.34957897622112,6.35704280471531,3.84780081302724,0.000653380650322907,0.0199940796702847,-0.36152036073265
"85","1554921_a_at","SCEL","8796","sciellin",0.918420724952891,7.51408117760527,1.78995794933679,0.0845813545037416,0.214278428988886,-4.6600564375767
"86","1554966_a_at","FILIP1L","11259","filamin A interacting protein 1 like",0.200363603561788,7.53049462053712,0.585013918671443,0.563352258007277,0.695775903376275,-5.98890545296217
"87","1555019_at","CDHR1","92211","cadherin related family member 1",-0.596222685981992,4.85420155101977,-0.745154392623155,0.46255827544393,0.610610819507768,-5.88512798942464
"88","1555097_a_at","PTGFR","5737","prostaglandin F receptor",2.53787505327762,6.12311226666018,4.04028975439361,0.000392494564636141,0.0162273982297106,0.105687908299545
"89","1555125_at","PAXBP1","94104","PAX3 and PAX7 binding protein 1",0.100233885728691,4.77028403605963,0.288986466189038,0.774779158774601,0.854215600461563,-6.11608574832371
"90","1555137_a_at","FGD6","55785","FYVE, RhoGEF and PH domain containing 6",-0.218498839425036,5.33974779306014,-0.599620963575399,0.553713076483326,0.687913487138398,-5.98044398497387
"91","1555167_s_at","NAMPT","10135","nicotinamide phosphoribosyltransferase",0.209269834978051,6.53326530833603,0.345133781921208,0.732644061705227,0.826539174064228,-6.09850976097344
"92","1555173_at","STX19","415117","syntaxin 19",0.352973877654254,5.72566591182829,1.22073168943334,0.232647081208705,0.392478409429093,-5.43926256633214
"93","1555193_a_at","ZNF277","11179","zinc finger protein 277",0.588554662344993,4.77071501671111,1.85936229391909,0.0738067794550797,0.196585958507597,-4.54880888644566
"94","1555270_a_at","WFS1","7466","wolframin ER transmembrane glycoprotein",0.0766847450117867,5.70870325146629,0.215588446167443,0.830914319059745,0.892760757111848,-6.13439336078259
"95","1555274_a_at","SELENOI","85465","selenoprotein I",0.424040047625807,5.96811005314519,0.981993014968492,0.334743238250419,0.49693631369347,-5.68815113379994
"96","1555326_a_at","ADAM9","8754","ADAM metallopeptidase domain 9",1.51730842926294,5.89996277789093,3.83538188824753,0.000675113852496719,0.0200310251293732,-0.391479188456688
"97","1555355_a_at","ETS1","2113","ETS proto-oncogene 1, transcription factor",0.63437337175235,5.48711320444702,1.78446247093227,0.0854892382467655,0.21550732097657,-4.6687248188931
"98","1555383_a_at","POF1B","79983","POF1B actin binding protein",1.37188241258724,6.65424908932989,2.07720984855047,0.0473333733835362,0.150997660106255,-4.17916455171881
"99","1555480_a_at","FBLIM1","54751","filamin binding LIM protein 1",-0.176676464018491,6.08064933693061,-0.460294525661419,0.648957335489276,0.76177351645518,-6.0528337802805
"100","1555497_a_at","CYP4B1","1580","cytochrome P450 family 4 subfamily B member 1",0.233084000348299,6.60765636363508,0.375411590227463,0.710261187128444,0.809068976485066,-6.08775182301935
"101","1555501_s_at","RSRC1","51319","arginine and serine rich coiled-coil 1",1.04345206828269,4.49658964851801,3.5781451511309,0.00132271229661347,0.0266142587069527,-1.0059539497998
"102","1555505_a_at","TYR","7299","tyrosinase",0.191290276634812,5.54372186856408,0.288063617287139,0.775477994335103,0.854215600461563,-6.1163488131847
"103","1555564_a_at","CFI","3426","complement factor I",0.988119333911415,4.87912042469121,2.82968146277917,0.0086437241832105,0.062686195844176,-2.69992628276182
"104","1555600_s_at","APOL4","80832","apolipoprotein L4",1.39162295989884,5.20124473642271,3.49380169119189,0.00164501260768671,0.0290880200788119,-1.20455668610963
"105","1555613_a_at","ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70",0.303545431948457,5.11962525379785,0.643715750053396,0.52514161053437,0.666230027763071,-5.95367187804688
"106","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",0.805388704454734,6.95810960391937,2.75770177541159,0.010267866582778,0.0672055563134845,-2.85292294191351
"107","1555716_a_at","CXADR","1525","CXADR Ig-like cell adhesion molecule",0.360849702359801,5.17897889796809,1.04436677669613,0.305493518283993,0.467508891451596,-5.62789167195374
"108","1555735_a_at","BAP1","8314","BRCA1 associated protein 1",0.165005954084741,6.2159501578014,0.412181369475923,0.683431536844107,0.788298347093911,-6.07348537739434
"109","1555745_a_at","LYZ","4069","lysozyme",-0.631432823245984,5.85572539478697,-0.451766522931897,0.655013029803378,0.76656281260516,-6.05665784255473
"110","1555756_a_at","CLEC7A","64581","C-type lectin domain containing 7A",0.682763135671737,4.77728989772836,1.17210712556096,0.251301242498706,0.411813991930952,-5.49391678459022
"111","1555764_s_at","TIMM10","26519","translocase of inner mitochondrial membrane 10",0.164227843045447,8.52932407477852,0.422384589291621,0.67605898270197,0.783017568024968,-6.06929347835554
"112","1555773_at","BPIFC","254240","BPI fold containing family C",-0.345631616530341,7.89334062254134,-0.625658235473536,0.536745168690954,0.675216209053985,-5.96485832583005
"113","1555778_a_at","POSTN","10631","periostin",1.77157864495338,9.26542972113715,4.48969508199258,0.000117839769502168,0.0112147886296026,1.21178068160053
"114","1555793_a_at","ZFP82","284406","ZFP82 zinc finger protein",0.663527247053397,5.04309069845924,2.3913781286168,0.0239488650061328,0.104212650808165,-3.59624487268708
"115","1555815_a_at","L3MBTL2","83746","L3MBTL histone methyl-lysine binding protein 2",0.416699141235341,5.50606599585514,1.28691557852525,0.208950177493663,0.368770012343609,-5.36170166794516
"116","1555842_at","CYTH2","9266","cytohesin 2",-0.790134030745349,5.16231129945342,-2.32122758345878,0.0279922021604251,0.112317624135804,-3.73112955658094
"117","1555852_at","PSMB8-AS1","100507463","PSMB8 antisense RNA 1 (head to head)",0.672784505415285,6.57630591136529,1.53342102806927,0.136703002200029,0.284342244576061,-5.04178998282522
"118","1555858_at","THUMPD3-AS1","440944","THUMPD3 antisense RNA 1",0.296061592834962,5.76745067868762,0.982652785865101,0.334424173415145,0.496858771931073,-5.68753170844643
"119","1555882_at","SPIN3","169981","spindlin family member 3",0.569230381025465,4.67181605515268,2.00720809889693,0.0547414081430274,0.165531679584336,-4.3012203546523
"120","1555907_at","AGAP2-AS1","100130776","AGAP2 antisense RNA 1",-0.117660771962957,5.75638950908312,-0.311753409504697,0.757601059242061,0.84281864640868,-6.10933126606759
"121","1555910_at","PTCD2","79810","pentatricopeptide repeat domain 2",0.799043299449957,5.38843746138863,2.95848644746654,0.00632499160953364,0.0534392925937817,-2.42112182255571
"122","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",-0.439932583010671,7.84001361907058,-0.505849731082114,0.617030483613675,0.737687072611372,-6.0312162428551
"123","1556049_at","RTN4","57142","reticulon 4",-0.786766619188536,7.25356847743353,-2.09728417049295,0.0453798774011397,0.14738963400602,-4.14361085477803
"124","1556067_a_at","KDM6B","23135","lysine demethylase 6B",-0.226696812721727,5.7375123968832,-0.518760543050533,0.608115782979108,0.73103924393213,-6.02472592028462
"125","1556069_s_at","HIF3A","64344","hypoxia inducible factor 3 subunit alpha",-0.215419273156136,5.17637476465276,-0.511578310844247,0.613067525044784,0.733818841083505,-6.02835624511786
"126","1556173_a_at","LOC105374809","105374809","uncharacterized LOC105374809",-0.33195236370385,4.3711714065377,-0.897158345906263,0.377493681678353,0.536208991941879,-5.76455985363185
"127","1556194_a_at","HSPA4L","22824","heat shock protein family A (Hsp70) member 4 like",0.072103499514248,6.02088018839949,0.191930392751209,0.849219997184235,0.90712953532344,-6.13916355392697
"128","1556202_at","SRGAP2","23380","SLIT-ROBO Rho GTPase activating protein 2",-0.226936225814449,6.052180562191,-0.482990752568611,0.632960676790069,0.749612591915686,-6.04231393271472
"129","1556209_at","CLEC2B","9976","C-type lectin domain family 2 member B",-1.34618972865038,6.55073945356475,-3.03452229922958,0.0052475341339463,0.0501733355444381,-2.2537035267483
"130","1556300_s_at","SIM1","6492","SIM bHLH transcription factor 1",1.08368174657201,4.17095170411637,2.40959474383864,0.0229901179708904,0.102079361835538,-3.56079947738167
"131","1556364_at","ADAMTS9-AS2","100507098","ADAMTS9 antisense RNA 2",0.0840258014500668,6.05649970909242,0.144364156757055,0.886275461225931,0.929178058743772,-6.14708201759659
"132","1556373_a_at","FAM185A","222234","family with sequence similarity 185 member A",-0.882831930808318,7.78748564215636,-2.28946952044299,0.0300193783462428,0.117743191585108,-3.79133325988329
"133","1556410_a_at","KRTAP19-1","337882","keratin associated protein 19-1",-0.521035390037703,3.53275535455713,-0.702173203046554,0.488526795976391,0.635409999993576,-5.91534872124941
"134","1556427_s_at","LRRN4CL","221091","LRRN4 C-terminal like",0.653574799308739,8.01782146607825,1.63311495573409,0.113949470942571,0.253590644067,-4.89911591198537
"135","1556821_x_at","DLEU2","8847","deleted in lymphocytic leukemia 2",0.376022381729654,7.16742288941895,0.976363307748752,0.337474182766661,0.499770927150627,-5.69342086236692
"136","1556919_at","LEPR","3953","leptin receptor",0.337974348179862,4.63921630520971,1.00706503197885,0.322763929028186,0.485107645416617,-5.66434122659016
"137","1557065_at","YLPM1","56252","YLP motif containing 1",-0.284572004817924,6.17148920911688,-0.726621572575461,0.473654693483048,0.620549162059349,-5.89837010829272
"138","1557080_s_at","ITGBL1","9358","integrin subunit beta like 1",1.16224135018662,6.58867476044685,1.53785079325219,0.135618577121773,0.282786317900878,-5.0356083656081
"139","1557137_at","TMEM17","200728","transmembrane protein 17",0.352122438251425,6.03045892250044,1.10885314344287,0.277185566055548,0.438971427059398,-5.56201402245974
"140","1557147_a_at","LOC101928837","101928837","uncharacterized LOC101928837",-0.631834827289565,4.87675086641591,-2.07775409648657,0.047279441447618,0.150935128266953,-4.17820384062425
"141","1557166_at","PDCD4","27250","programmed cell death 4",0.911454591843798,3.73659106562772,2.51082297946451,0.0182747334455696,0.0906970273115489,-3.36079641613841
"142","1557167_at","HCG11","493812","HLA complex group 11",0.832595027169968,3.55205049133967,2.71487414392829,0.0113660034206911,0.0704262274930501,-2.94294683325934
"143","1557174_a_at","IRAK1BP1","134728","interleukin 1 receptor associated kinase 1 binding protein 1",0.211629489755049,3.78497637508879,0.707903489917378,0.485017340508778,0.631988495356826,-5.91141936858602
"144","1557239_at","BBX","56987","BBX high mobility group box domain containing",0.414282225331621,3.89567283782347,1.40532766452905,0.171224219722802,0.326444212609914,-5.21401845392974
"145","1557293_at","MIR570HG","440993","MIR570 host gene",-0.482673301180874,6.92191685900406,-0.892133091659623,0.380133221729114,0.538744582860818,-5.76888306564738
"146","1557360_at","LRPPRC","10128","leucine rich pentatricopeptide repeat containing",-0.369822660708644,8.06678803458739,-1.06626496803645,0.295661482372668,0.457459054321392,-5.60592608595536
"147","1557411_s_at","SLC25A43","203427","solute carrier family 25 member 43",0.338934928977194,6.60693434273186,1.04886901272287,0.303453578827638,0.465233997448817,-5.62340976246329
"148","1557418_at","ACSL4","2182","acyl-CoA synthetase long chain family member 4",-0.742976121252483,5.27721698511223,-1.85022187825059,0.0751544929093416,0.198983987229258,-4.56364598207807
"149","1557553_at","PPP1R12B","4660","protein phosphatase 1 regulatory subunit 12B",-0.791776592612489,6.65678967180288,-1.79055598742539,0.0844830537956494,0.214136946404651,-4.65911185897313
"150","1557570_a_at","LINC01305","285084","long intergenic non-protein coding RNA 1305",0.256131799418896,5.57894639128817,0.499749232533643,0.621263715893317,0.74046648935867,-6.03422719471621
"151","1557948_at","PHLDB3","653583","pleckstrin homology like domain family B member 3",-0.532900436587697,6.48219649652278,-1.30332742959112,0.203369507334234,0.362472012365326,-5.34191010073157
"152","1558014_s_at","FAR1","84188","fatty acyl-CoA reductase 1",1.39973355944615,4.02058285220702,5.15918429137173,1.9362470591493e-05,0.0069760215473922,2.87423039167099
"153","1558028_x_at","NORAD","647979","non-coding RNA activated by DNA damage",0.425614069392696,6.91416214964843,1.08197773147565,0.288745840982437,0.450629338463928,-5.58990772487975
"154","1558117_s_at","USP31","57478","ubiquitin specific peptidase 31",-0.564091810204388,5.97400126495239,-1.20280529190011,0.239400038549947,0.399467643362999,-5.45964328552753
"155","1558215_s_at","UBTF","7343","upstream binding transcription factor",-0.281477560377752,6.28062981217876,-0.671276877099084,0.507695796270296,0.651110499971364,-5.93600418505485
"156","1558254_s_at","SRPK2","6733","SRSF protein kinase 2",0.500609541356268,6.21242202080206,1.63679286474323,0.113174077044654,0.253291551818677,-4.89371179366821
"157","1558281_a_at","TMEM184A","202915","transmembrane protein 184A",-0.867989217028643,4.97041309121405,-2.90186231026492,0.00726053697265026,0.0572151357626507,-2.54445507782767
"158","1558397_at","PECAM1","5175","platelet and endothelial cell adhesion molecule 1",-0.0572392936078714,5.42183168569948,-0.167347260477397,0.868332701219807,0.917390443377349,-6.14353505094502
"159","1558426_x_at","ORAI2","80228","ORAI calcium release-activated calcium modulator 2",-0.797231523096033,7.94703073898041,-3.49592473215857,0.00163603514757155,0.0290734090226004,-1.19957709832224
"160","1558430_at","PDXDC1","23042","pyridoxal dependent decarboxylase domain containing 1",0.209075023058237,4.34564200527705,0.356776786427984,0.724007241527748,0.820281340131618,-6.09447885089813
"161","1558438_a_at","IGH","3492","immunoglobulin heavy locus",-0.293614481427128,5.74719299693798,-0.612935924978291,0.545001431331117,0.682300128973481,-5.97255418405065
"162","1558515_at","FTX","100302692","FTX transcript, XIST regulator",-1.07071503442712,6.53720575942094,-2.67795939911336,0.0123998649847029,0.0731519520267149,-3.01991775746523
"163","1558604_a_at","SSBP2","23635","single stranded DNA binding protein 2",0.657392658258173,4.74932165226566,2.4517859408271,0.0209032175636386,0.0970099831513877,-3.47805792708086
"164","1558620_at","ZNF621","285268","zinc finger protein 621",0.409135461999182,6.10741197957512,1.45241620393965,0.157805713618007,0.310072996051132,-5.1521850821326
"165","1558662_s_at","BANK1","55024","B cell scaffold protein with ankyrin repeats 1",0.496802984056657,4.15913836873836,1.68987889157053,0.102463173371304,0.239851181224804,-4.81461712492124
"166","1558687_a_at","FOXN1","8456","forkhead box N1",-0.763413190262551,7.49566018883972,-1.53637899059707,0.135978099986398,0.283301749827092,-5.03766387413037
