"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031267","small GTPase binding","46/1300","443/17697",0.0109861485733158,0.210978894030411,0.19919031999739,"221472/5216/23365/10276/10133/22841/29966/9771/9732/9610/10125/11069/6453/7813/3071/6655/23527/5586/23500/25924/23637/30000/79711/79778/55614/54885/23232/10938/83593/57580/22836/1122/55667/57531/26230/80143/374403/160622/5063/153/120892/29091/636/399/57449/134957",46
"GO:0003713","transcription coactivator activity","35/1300","319/17697",0.011270763700816,0.212115772849356,0.200263675020814,"1488/3726/9604/25937/4261/10499/4791/8721/8648/2100/6935/10847/6597/915/6595/9439/23414/9457/83637/473/64855/9975/133746/2551/7068/3275/5994/5927/84441/29915/9063/119392/5396/8609/7027",35
"GO:0019955","cytokine binding","21/1300","169/17697",0.0123948160545467,0.228588259369714,0.215815751337366,"3566/7133/3561/27252/3587/3815/1230/3575/1236/8807/3572/7293/7852/2833/10148/9466/10068/57045/5618/54756/2674",21
"GO:0005548","phospholipid transporter activity","9/1300","52/17697",0.0126318698057653,0.228588259369714,0.215815751337366,"950/5359/9600/114882/57088/26207/65977/5205/153768",9
"GO:0050542","icosanoid binding","5/1300","20/17697",0.0129788735224672,0.230436226125314,0.217560461826461,"5737/6280/3248/6279/1241",5
"GO:0016825","hydrolase activity, acting on acid phosphorus-nitrogen bonds","31/1300","279/17697",0.0138586872247672,0.237109539609198,0.223860899860354,"145264/629/5266/4318/101/3730/5274/8434/5328/8492/5649/13/6317/2191/3002/7035/1803/6318/5270/5125/339105/6768/56649/10699/10003/1075/89932/5648/9159/84236/340267",31
"GO:0017171","serine hydrolase activity","31/1300","279/17697",0.0138586872247672,0.237109539609198,0.223860899860354,"145264/629/5266/4318/101/3730/5274/8434/5328/8492/5649/13/6317/2191/3002/7035/1803/6318/5270/5125/339105/6768/56649/10699/10003/1075/89932/5648/9159/84236/340267",31
"GO:0043394","proteoglycan binding","7/1300","36/17697",0.0144184285657761,0.242281094292774,0.228743490780358,"10457/4811/1513/3371/375790/10468/3673",7
"GO:0004708","MAP kinase kinase activity","8/1300","45/17697",0.0156128216179304,0.257748511271447,0.243346656427206,"11183/9344/9020/11184/5609/8491/5063/120892",8
"GO:0045028","G protein-coupled purinergic nucleotide receptor activity","4/1300","14/17697",0.0159846979944083,0.259337945047211,0.244847279623968,"5724/29909/2857/286530",4
"GO:0016853","isomerase activity","20/1300","164/17697",0.017416217579189,0.277773910881641,0.262253124653622,"10682/4594/5373/2286/27306/246/9536/10026/2280/7167/5315/51303/59344/85313/84056/5481/282969/51661/92126/7264",20
"GO:0008236","serine-type peptidase activity","30/1300","275/17697",0.0192664292473377,0.301339159801465,0.284501650956358,"145264/629/5266/4318/101/3730/5274/8434/5328/8492/5649/6317/2191/3002/7035/1803/6318/5270/5125/339105/6768/56649/10699/10003/1075/89932/5648/9159/84236/340267",30
"GO:0004252","serine-type endopeptidase activity","28/1300","253/17697",0.0195342069584372,0.301339159801465,0.284501650956358,"145264/629/5266/4318/101/3730/5274/8434/5328/8492/6317/2191/3002/7035/1803/6318/5270/5125/339105/6768/56649/10699/1075/89932/5648/9159/84236/340267",28
"GO:0003707","steroid hormone receptor activity","9/1300","56/17697",0.020034049433129,0.302216184643722,0.285329671502099,"10424/7181/2104/7026/2100/2908/9975/5241/7068",9
"GO:0005545","1-phosphatidylinositol binding","4/1300","15/17697",0.0205545545347484,0.302216184643722,0.285329671502099,"23001/53349/57590/8411",4
"GO:1901611","phosphatidylglycerol binding","4/1300","15/17697",0.0205545545347484,0.302216184643722,0.285329671502099,"4976/26207/5205/790955",4
"GO:0038024","cargo receptor activity","11/1300","76/17697",0.0225012043842574,0.325748205009019,0.307546825916004,"950/8492/7037/7804/375056/923/56649/81035/4040/921/136853",11
"GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","7/1300","40/17697",0.0249790595367895,0.352509392503102,0.332812715781216,"84188/7915/128/216/5315/4329/160428",7
"GO:0008191","metalloendopeptidase inhibitor activity","4/1300","16/17697",0.0258481913737662,0.352509392503102,0.332812715781216,"7076/9806/8434/7077",4
"GO:0015377","cation:chloride symporter activity","4/1300","16/17697",0.0258481913737662,0.352509392503102,0.332812715781216,"6571/6530/84561/56996",4
"GO:0047498","calcium-dependent phospholipase A2 activity","4/1300","16/17697",0.0258481913737662,0.352509392503102,0.332812715781216,"5320/5321/81579/255189",4
"GO:1901681","sulfur compound binding","27/1300","250/17697",0.0283975474359269,0.381744173388674,0.36041398550259,"10457/4089/6586/6402/3730/10178/33/1842/2254/3990/9536/947/5228/2260/5270/11332/375790/4329/79646/10468/3673/154743/170689/129804/8840/11095/7756",27
"GO:0017124","SH3 domain binding","16/1300","130/17697",0.0288334880117089,0.382145242521381,0.360792644653555,"6451/7408/5359/3059/1535/4137/9732/8631/395/10006/8728/2060/57088/83699/51466/5063",16
"GO:1902936","phosphatidylinositol bisphosphate binding","14/1300","110/17697",0.0305326106669592,0.395645746901216,0.373538800139411,"90203/5216/4137/246/23527/23236/55614/53349/112574/91404/115548/124460/29091/64005",14
"GO:0005319","lipid transporter activity","16/1300","131/17697",0.0306930281868106,0.395645746901216,0.373538800139411,"950/5359/9600/10351/114876/114882/23460/114883/57088/26207/54762/79963/65977/5205/153768/10350",16
"GO:0005539","glycosaminoglycan binding","25/1300","230/17697",0.0317350843270479,0.395833044672602,0.373715632533896,"10457/9806/6586/6402/3730/10178/1842/2254/3990/2135/5228/2260/5270/708/26032/375790/10894/64127/145864/170689/129804/8840/11095/7756/1634",25
"GO:0002162","dystroglycan binding","3/1300","10/17697",0.0321039749399252,0.395833044672602,0.373715632533896,"1756/23122/375790",3
"GO:0005351","carbohydrate:proton symporter activity","3/1300","10/17697",0.0321039749399252,0.395833044672602,0.373715632533896,"81031/26503/154091",3
"GO:0001217","bacterial-type RNA polymerase transcriptional repressor activity, sequence-specific DNA binding","26/1300","242/17697",0.0328108156051679,0.395833044672602,0.373715632533896,"7181/2120/3166/6935/10865/6670/7227/23493/55509/2019/79365/2018/83855/6498/84295/9975/4286/64376/55553/9839/30818/26137/11107/7707/5396/93986",26
"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","26/1300","242/17697",0.0328108156051679,0.395833044672602,0.373715632533896,"7181/2120/3166/6935/10865/6670/7227/23493/55509/2019/79365/2018/83855/6498/84295/9975/4286/64376/55553/9839/30818/26137/11107/7707/5396/93986",26
"GO:0048020","CCR chemokine receptor binding","7/1300","43/17697",0.0357249822270204,0.422658102335348,0.399041823783247,"6366/6367/6361/6362/6772/6363/6347",7
"GO:0017048","Rho GTPase binding","20/1300","177/17697",0.0359326760752687,0.422658102335348,0.399041823783247,"221472/5216/23365/10276/29966/9732/6453/3071/6655/5586/23500/57580/57531/26230/80143/5063/120892/29091/399/57449",20
"GO:0004713","protein tyrosine kinase activity","18/1300","156/17697",0.0376592926222664,0.436872722422516,0.412462193326924,"7535/2202/1445/3932/3815/2042/3084/10006/2260/3702/7465/5609/10188/2050/4921/3718/2241/2444",18
"GO:0034185","apolipoprotein binding","4/1300","18/17697",0.0386799290706618,0.436872722422516,0.412462193326924,"4137/3990/7804/4040",4
"GO:0070064","proline-rich region binding","4/1300","18/17697",0.0386799290706618,0.436872722422516,0.412462193326924,"5216/1445/6453/1540",4
"GO:0016298","lipase activity","18/1300","157/17697",0.0397372673589618,0.436872722422516,0.412462193326924,"5320/5332/1909/1230/185/13/395/3990/8228/5321/57104/23236/2822/81579/83394/127018/5337/255189",18
"GO:0050681","androgen receptor binding","7/1300","44/17697",0.0398930335572521,0.436872722422516,0.412462193326924,"9604/8648/6597/10865/3275/9063/93986",7
"GO:0005522","profilin binding","3/1300","11/17697",0.0417837885420047,0.436872722422516,0.412462193326924,"7408/23433/51466",3
"GO:0035252","UDP-xylosyltransferase activity","3/1300","11/17697",0.0417837885420047,0.436872722422516,0.412462193326924,"79070/143888/727936",3
"GO:0042285","xylosyltransferase activity","3/1300","11/17697",0.0417837885420047,0.436872722422516,0.412462193326924,"79070/143888/727936",3
"GO:0050786","RAGE receptor binding","3/1300","11/17697",0.0417837885420047,0.436872722422516,0.412462193326924,"6280/6278/6279",3
"GO:1901612","cardiolipin binding","3/1300","11/17697",0.0417837885420047,0.436872722422516,0.412462193326924,"4976/5205/790955",3
"GO:0004620","phospholipase activity","15/1300","126/17697",0.0431869863249139,0.446581913535648,0.421628877480941,"5320/5332/1909/1230/185/395/3990/5321/23236/2822/81579/83394/127018/5337/255189",15
"GO:0004180","carboxypeptidase activity","7/1300","45/17697",0.0443657041776533,0.453200584032619,0.427877725738051,"1363/1359/10404/10003/55793/54629/79805",7
"GO:0042169","SH2 domain binding","6/1300","36/17697",0.0453691998496311,0.453200584032619,0.427877725738051,"3667/3932/3815/8631/2260/394",6
"GO:0001882","nucleoside binding","39/1300","402/17697",0.0455793105113492,0.453200584032619,0.427877725738051,"10801/7052/4860/10123/2983/2669/4261/8790/2769/5880/6674/23433/9886/151011/9258/4976/58477/55288/84172/79785/83452/376267/54552/10938/51762/51062/54676/54471/22836/1122/2982/1731/2770/51715/120892/394/84100/57381/399",39
"GO:0061135","endopeptidase regulator activity","20/1300","182/17697",0.0459909134152339,0.453200584032619,0.427877725738051,"145264/7076/9806/5266/6622/3730/5274/8434/939/8740/6317/8530/330/7035/6318/5270/6423/7077/89932/340267",20
"GO:0015296","anion:cation symporter activity","4/1300","19/17697",0.0462351286579505,0.453200584032619,0.427877725738051,"6571/6530/84561/56996",4
"GO:0005546","phosphatidylinositol-4,5-bisphosphate binding","10/1300","75/17697",0.0470545239617843,0.456477392247825,0.430971440301095,"90203/5216/246/23236/112574/91404/115548/124460/29091/64005",10
"GO:0030674","protein binding, bridging","25/1300","241/17697",0.0508062625910815,0.473294197832662,0.446848596644965,"6451/10133/10140/4137/8470/8935/3667/23542/8631/395/917/57515/9863/27040/4690/5295/23162/10580/10045/10016/9043/2549/120892/636/84174",25
"GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","3/1300","12/17697",0.0527470558869814,0.473294197832662,0.446848596644965,"282969/92126/7264",3
"GO:0019992","diacylglycerol binding","3/1300","12/17697",0.0527470558869814,0.473294197832662,0.446848596644965,"10125/10235/56994",3
"GO:0023029","MHC class Ib protein binding","3/1300","12/17697",0.0527470558869814,0.473294197832662,0.446848596644965,"6890/10288/6891",3
"GO:0034452","dynactin binding","3/1300","12/17697",0.0527470558869814,0.473294197832662,0.446848596644965,"4137/84376/636",3
"GO:0035325","Toll-like receptor binding","3/1300","12/17697",0.0527470558869814,0.473294197832662,0.446848596644965,"6280/6279/81622",3
"GO:0032549","ribonucleoside binding","38/1300","395/17697",0.0531295648315226,0.473294197832662,0.446848596644965,"10801/7052/10123/2983/2669/4261/8790/2769/5880/6674/23433/9886/151011/9258/4976/58477/55288/84172/79785/83452/376267/54552/10938/51762/51062/54676/54471/22836/1122/2982/1731/2770/51715/120892/394/84100/57381/399",38
"GO:0004879","nuclear receptor activity","7/1300","47/17697",0.0542457092243879,0.473294197832662,0.446848596644965,"2104/7026/2100/2908/9975/5241/7068",7
"GO:0098531","transcription factor activity, direct ligand regulated sequence-specific DNA binding","7/1300","47/17697",0.0542457092243879,0.473294197832662,0.446848596644965,"2104/7026/2100/2908/9975/5241/7068",7
"GO:0061608","nuclear import signal receptor activity","4/1300","20/17697",0.0545491924418214,0.473294197832662,0.446848596644965,"23534/30000/79711/3841",4
"GO:0019001","guanyl nucleotide binding","39/1300","408/17697",0.0548236637234433,0.473294197832662,0.446848596644965,"10801/7052/10123/2983/2669/4261/8790/2769/5880/5593/6674/23433/9886/151011/9258/4976/58477/55288/79785/83452/376267/54552/10938/51762/51062/54676/54471/22836/1122/2982/1731/2770/5592/51715/120892/394/84100/57381/399",39
"GO:0032561","guanyl ribonucleotide binding","39/1300","408/17697",0.0548236637234433,0.473294197832662,0.446848596644965,"10801/7052/10123/2983/2669/4261/8790/2769/5880/5593/6674/23433/9886/151011/9258/4976/58477/55288/79785/83452/376267/54552/10938/51762/51062/54676/54471/22836/1122/2982/1731/2770/5592/51715/120892/394/84100/57381/399",39
"GO:0019210","kinase inhibitor activity","9/1300","67/17697",0.0555096378267291,0.47485971995411,0.44832664426564,"7453/1026/10253/4690/51562/4040/9021/399/1030",9
"GO:0004866","endopeptidase inhibitor activity","19/1300","175/17697",0.0560844705606615,0.475454836014257,0.448888507853943,"145264/7076/9806/5266/6622/3730/5274/8434/939/8740/6317/8530/330/7035/6318/5270/7077/89932/340267",19
"GO:0004629","phospholipase C activity","5/1300","29/17697",0.0577148895844903,0.484908134812548,0.457813597831859,"5332/1909/1230/185/23236",5
"GO:0002020","protease binding","31/1300","315/17697",0.0588710468470903,0.490244735248778,0.462852012472698,"145264/7076/9806/7128/5266/6622/6402/10752/24145/3815/3730/5274/8434/939/596/8740/6317/2191/8530/330/7035/1803/6318/5270/10299/5428/6423/7077/1075/89932/340267",31
"GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","7/1300","48/17697",0.0596608447658861,0.49029299047221,0.46289757140617,"84188/7915/128/216/5315/4329/160428",7
"GO:0004857","enzyme inhibitor activity","36/1300","375/17697",0.0599189095688674,0.49029299047221,0.46289757140617,"145264/7453/7076/1026/9806/5266/10253/25913/6622/5350/3730/5274/8434/939/8740/6317/8530/330/7035/4690/6318/5270/26472/10188/51562/51129/83666/7077/4040/89932/132864/9021/120892/399/1030/340267",36
"GO:0005547","phosphatidylinositol-3,4,5-trisphosphate binding","6/1300","39/17697",0.0632174226150537,0.490656879874063,0.463241128266357,"8473/55614/53349/64333/116985/64005",6
"GO:0032266","phosphatidylinositol-3-phosphate binding","6/1300","39/17697",0.0632174226150537,0.490656879874063,0.463241128266357,"23161/90203/55614/51028/91404/124460",6
"GO:0140030","modification-dependent protein binding","16/1300","144/17697",0.0634703439513243,0.490656879874063,0.463241128266357,"169981/4300/10133/7128/6597/6046/26013/2060/54764/55793/54799/54629/139886/5927/84142/338692",16
"GO:0001614","purinergic nucleotide receptor activity","4/1300","21/17697",0.0636133255522165,0.490656879874063,0.463241128266357,"5724/29909/2857/286530",4
"GO:0005540","hyaluronic acid binding","4/1300","21/17697",0.0636133255522165,0.490656879874063,0.463241128266357,"708/26032/10894/145864",4
"GO:0016502","nucleotide receptor activity","4/1300","21/17697",0.0636133255522165,0.490656879874063,0.463241128266357,"5724/29909/2857/286530",4
"GO:0070530","K63-linked polyubiquitin modification-dependent protein binding","4/1300","21/17697",0.0636133255522165,0.490656879874063,0.463241128266357,"10133/7128/54764/54629",4
"GO:0039706","co-receptor binding","3/1300","13/17697",0.0649381347843167,0.491177985724784,0.463733117010703,"22943/27123/120892",3
"GO:0043023","ribosomal large subunit binding","3/1300","13/17697",0.0649381347843167,0.491177985724784,0.463733117010703,"51042/11052/132864",3
"GO:0004709","MAP kinase kinase kinase activity","5/1300","30/17697",0.065246810005949,0.491177985724784,0.463733117010703,"11183/9344/9020/11184/8491",5
"GO:0019903","protein phosphatase binding","21/1300","202/17697",0.0675659735068387,0.4944296432034,0.466803086149863,"9961/1445/10231/4137/29966/3932/8631/596/10288/8660/6772/1742/5295/26472/9258/5609/199731/3718/55917/2241/116443",21
"GO:0046332","SMAD binding","10/1300","80/17697",0.067587741545344,0.4944296432034,0.466803086149863,"4089/10140/753/9863/2280/8313/6498/64750/9839/5494",10
"GO:0032550","purine ribonucleoside binding","37/1300","392/17697",0.0695388695603102,0.4944296432034,0.466803086149863,"10801/7052/10123/2983/2669/4261/8790/2769/5880/6674/23433/9886/151011/9258/4976/58477/55288/79785/83452/376267/54552/10938/51762/51062/54676/54471/22836/1122/2982/1731/2770/51715/120892/394/84100/57381/399",37
"GO:0004707","MAP kinase activity","9/1300","70/17697",0.0696634498809128,0.4944296432034,0.466803086149863,"11183/9344/9020/5600/11184/5609/8491/5063/120892",9
"GO:0001784","phosphotyrosine residue binding","6/1300","40/17697",0.0699653690406295,0.4944296432034,0.466803086149863,"7535/3667/3932/5295/9021/53358",6
"GO:0071813","lipoprotein particle binding","6/1300","40/17697",0.0699653690406295,0.4944296432034,0.466803086149863,"4137/3990/7804/23780/81035/4040",6
"GO:0071814","protein-lipid complex binding","6/1300","40/17697",0.0699653690406295,0.4944296432034,0.466803086149863,"4137/3990/7804/23780/81035/4040",6
